序號,答案
20240918131007,78.77
20240918132007,42.92
20240918133007,39.16
20240918134007,54.33
20240918135007,46.19
20240918140007,81.19
20240918141007,81.48
20240918142007,57.5
20240918143007,67.81
20240918144007,92.51
20240918145007,76.1
20240918150007,79.8
20240918151007,78.66
20240918152007,48.22
20240918153007,29.69
20240918154007,21.61
20240918155007,20.57
20240918160007,22.34
20240918161007,13.11
20240918162007,7.01
20240918163007,0.64
20240918164007,0.87
20240918165007,0.23
20240920090007,851.42
20240920091007,1038.93
20240920092007,1127.75
20240920093007,1166.1
20240920094007,1361.1
20240920095007,1394.26
20240920100007,1224.21
20240920101007,1323.54
20240920102007,1388.7
20240920103007,756.43
20240920104007,1155.41
20240920105007,1497.71
20240920110007,1063.64
20240920111007,1370.14
20240920112007,1500.35
20240920113007,1508.92
20240920114007,1683.17
20240920115007,1787.34
20240920120007,1377.64
20240920121007,1484.44
20240920122007,1628.32
20240920123007,1657.79
20240920124007,1391.07
20240920125007,1385.83
20240920130007,1426.35
20240920131007,737.15
20240920132007,523.98
20240920133007,751.21
20240920134007,555.3
20240920135007,310.71
20240920140007,512.03
20240920141007,466.9
20240920142007,198.96
20240920143007,169.63
20240920144007,203.28
20240920145007,203.43
20240920150007,280.76
20240920151007,156.99
20240920152007,160.4
20240920153007,148.23
20240920154007,168.38
20240920155007,167.46
20240920160007,26.65
20240920161007,30.54
20240920162007,39.17
20240920163007,32.77
20240920164007,19.61
20240920165007,11.77
20241016090007,1536.3
20241016091007,1632.18
20241016092007,1677.16
20241016093007,1656.38
20241016094007,1635.36
20241016095007,1669.42
20241016100007,1632.34
20241016101007,1682.57
20241016102007,1638.71
20241016103007,1620.39
20241016104007,1722.06
20241016105007,1640.87
20241016110007,1516.92
20241016111007,1626.83
20241016112007,1509.77
20241016113007,1415.96
20241016114007,1400.21
20241016115007,1158.2
20241016120007,1132.83
20241016121007,745.73
20241016122007,429.6
20241016123007,361.84
20241016124007,762.83
20241016125007,652.5
20241016130007,434.6
20241016131007,526.84
20241016132007,320.81
20241016133007,316.72
20241016134007,361.04
20241016135007,294.0
20241016140007,308.84
20241016141007,286.34
20241016142007,239.69
20241016143007,247.66
20241016144007,140.19
20241016145007,97.09
20241016150007,85.45
20241016151007,86.56
20241016152007,100.84
20241016153007,64.18
20241016154007,83.79
20241016155007,79.52
20241016160007,4.64
20241016161007,16.95
20241016162007,4.15
20241016163007,2.0
20241016164007,1.25
20241016165007,0.17
20240922090008,41.8
20240922091008,38.68
20240922092008,78.75
20240922093008,137.47
20240922094008,110.62
20240922095008,181.61
20240922100008,402.83
20240922101008,204.24
20240922102008,591.15
20240922103008,857.18
20240922104008,1284.96
20240922105008,984.04
20240922110008,1078.82
20240922111008,1386.54
20240922112008,1232.54
20240922113008,1299.16
20240922114008,911.82
20240922115008,1131.13
20240922120008,1122.51
20240922121008,962.55
20240922122008,801.35
20240922123008,778.66
20240922124008,740.04
20240922125008,897.26
20240922130008,591.18
20240922131008,350.33
20240922132008,252.34
20240922133008,284.39
20240922134008,207.57
20240922135008,152.29
20240922140008,447.4
20240922141008,294.44
20240922142008,144.16
20240922143008,86.39
20240922144008,5.72
20240922145008,1.78
20240922150008,0.79
20240922151008,0.48
20240922152008,0.51
20240922153008,0.45
20240922154008,1.06
20240922155008,0.18
20240922160008,0.0
20240922161008,0.0
20240922162008,0.0
20240922163008,0.0
20240922164008,0.0
20240922165008,0.0
20240928090008,61.23
20240928091008,66.13
20240928092008,38.38
20240928093008,67.77
20240928094008,83.11
20240928095008,112.47
20240928100008,334.74
20240928101008,466.84
20240928102008,644.11
20240928103008,1152.96
20240928104008,1368.3
20240928105008,1186.74
20240928110008,965.72
20240928111008,1113.48
20240928112008,1080.7
20240928113008,648.25
20240928114008,634.46
20240928115008,1114.43
20240928120008,588.1
20240928121008,144.09
20240928122008,181.28
20240928123008,444.08
20240928124008,777.98
20240928125008,1025.25
20240928130008,858.81
20240928131008,341.63
20240928132008,479.36
20240928133008,720.96
20240928134008,513.32
20240928135008,312.54
20240928140008,53.18
20240928141008,84.49
20240928142008,235.18
20240928143008,145.32
20240928144008,73.15
20240928145008,18.22
20240928150008,12.13
20240928151008,8.83
20240928152008,12.39
20240928153008,2.98
20240928154008,2.05
20240928155008,1.25
20240928160008,2.06
20240928161008,3.15
20240928162008,3.22
20240928163008,1.77
20240928164008,1.77
20240928165008,1.44
20241011090008,27.31
20241011091008,33.76
20241011092008,40.43
20241011093008,54.78
20241011094008,53.49
20241011095008,72.36
20241011100008,52.48
20241011101008,80.87
20241011102008,185.04
20241011103008,429.97
20241011104008,516.11
20241011105008,421.63
20241011110008,1350.23
20241011111008,1202.62
20241011112008,1540.12
20241011113008,1444.33
20241011114008,1718.03
20241011115008,1448.37
20241011120008,1226.54
20241011121008,712.94
20241011122008,398.3
20241011123008,373.83
20241011124008,701.36
20241011125008,624.14
20241011130008,423.35
20241011131008,344.71
20241011132008,251.18
20241011133008,166.78
20241011134008,78.08
20241011135008,29.66
20241011140008,47.77
20241011141008,13.92
20241011142008,9.33
20241011143008,10.37
20241011144008,3.86
20241011145008,5.6
20241011150008,20.45
20241011151008,14.26
20241011152008,1.54
20241011153008,0.2
20241011154008,0.0
20241011155008,4.18
20241011160008,7.64
20241011161008,0.0
20241011162008,0.0
20241011163008,0.0
20241011164008,0.0
20241011165008,0.05
20241016090008,48.66
20241016091008,57.53
20241016092008,45.3
20241016093008,50.05
20241016094008,60.85
20241016095008,50.89
20241016100008,682.85
20241016101008,1252.14
20241016102008,1297.43
20241016103008,1158.33
20241016104008,1252.79
20241016105008,1212.81
20241016110008,1083.46
20241016111008,1002.53
20241016112008,1473.44
20241016113008,1133.66
20241016114008,1357.13
20241016115008,1446.3
20241016120008,1176.38
20241016121008,1143.43
20241016122008,1179.52
20241016123008,987.06
20241016124008,1154.94
20241016125008,804.39
20241016130008,1399.75
20241016131008,892.2
20241016132008,1088.58
20241016133008,704.74
20241016134008,560.23
20241016135008,720.79
20241016140008,525.87
20241016141008,120.58
20241016142008,25.06
20241016143008,24.19
20241016144008,14.74
20241016145008,7.38
20241016150008,9.73
20241016151008,19.03
20241016152008,23.15
20241016153008,12.63
20241016154008,10.06
20241016155008,8.86
20241016160008,9.8
20241016161008,9.7
20241016162008,3.95
20241016163008,1.3
20241016164008,2.0
20241016165008,1.34
20241018090008,28.04
20241018091008,22.26
20241018092008,20.01
20241018093008,27.46
20241018094008,71.83
20241018095008,54.02
20241018100008,859.19
20241018101008,1135.43
20241018102008,1095.04
20241018103008,1080.01
20241018104008,1113.99
20241018105008,932.06
20241018110008,1031.56
20241018111008,1110.61
20241018112008,916.68
20241018113008,1254.77
20241018114008,1231.53
20241018115008,1384.45
20241018120008,1570.23
20241018121008,1228.24
20241018122008,1496.43
20241018123008,1207.21
20241018124008,1127.27
20241018125008,1140.86
20241018130008,1159.52
20241018131008,941.72
20241018132008,691.36
20241018133008,546.75
20241018134008,783.66
20241018135008,615.04
20241018140008,615.28
20241018141008,398.67
20241018142008,131.63
20241018143008,58.05
20241018144008,26.2
20241018145008,18.26
20241018150008,16.64
20241018151008,18.16
20241018152008,5.69
20241018153008,5.22
20241018154008,4.11
20241018155008,2.35
20241018160008,7.96
20241018161008,0.0
20241018162008,0.0
20241018163008,1.65
20241018164008,1.84
20241018165008,0.03
20241028090008,31.55
20241028091008,53.16
20241028092008,55.05
20241028093008,40.18
20241028094008,75.92
20241028095008,107.05
20241028100008,45.83
20241028101008,222.54
20241028102008,532.64
20241028103008,734.35
20241028104008,804.66
20241028105008,1337.67
20241028110008,834.29
20241028111008,1158.49
20241028112008,1148.51
20241028113008,1113.29
20241028114008,1329.15
20241028115008,1600.67
20241028120008,1303.03
20241028121008,547.93
20241028122008,852.97
20241028123008,459.66
20241028124008,520.4
20241028125008,1137.09
20241028130008,1220.8
20241028131008,654.52
20241028132008,1015.67
20241028133008,1122.54
20241028134008,658.7
20241028135008,902.98
20241028140008,726.79
20241028141008,294.07
20241028142008,268.47
20241028143008,124.7
20241028144008,46.55
20241028145008,10.81
20241028150008,0.0
20241028151008,0.0
20241028152008,2.23
20241028153008,2.39
20241028154008,0.4
20241028155008,0.31
20241028160008,0.29
20241028161008,2.0
20241028162008,1.64
20241028163008,1.22
20241028164008,1.06
20241028165008,0.75
20240922090009,282.17
20240922091009,273.26
20240922092009,395.2
20240922093009,215.45
20240922094009,320.47
20240922095009,307.11
20240922100009,585.19
20240922101009,568.52
20240922102009,547.35
20240922103009,868.51
20240922104009,590.53
20240922105009,482.73
20240922110009,428.68
20240922111009,366.73
20240922112009,555.95
20240922113009,384.09
20240922114009,342.18
20240922115009,515.07
20240922120009,851.1
20240922121009,441.63
20240922122009,409.55
20240922123009,265.35
20240922124009,0.0
20240922125009,56.28
20240922130009,45.0
20240922131009,26.2
20240922132009,19.3
20240922133009,9.69
20240922134009,14.43
20240922135009,29.45
20240922140009,86.08
20240922141009,28.92
20240922142009,5.68
20240922143009,2.65
20240922144009,6.11
20240922145009,5.4
20240922150009,1.81
20240922151009,0.0
20240922152009,0.0
20240922153009,0.0
20240922154009,0.12
20240922155009,0.0
20240922160009,0.45
20240922161009,0.0
20240922162009,0.02
20240922163009,0.0
20240922164009,0.0
20240922165009,0.0
20240928090009,463.83
20240928091009,544.83
20240928092009,575.32
20240928093009,984.01
20240928094009,658.68
20240928095009,724.58
20240928100009,651.8
20240928101009,791.86
20240928102009,999.46
20240928103009,1143.13
20240928104009,995.53
20240928105009,785.28
20240928110009,897.19
20240928111009,748.59
20240928112009,890.01
20240928113009,677.66
20240928114009,850.73
20240928115009,745.91
20240928120009,761.8
20240928121009,236.88
20240928122009,236.19
20240928123009,292.91
20240928124009,389.52
20240928125009,720.46
20240928130009,843.38
20240928131009,391.54
20240928132009,440.06
20240928133009,795.84
20240928134009,529.03
20240928135009,269.01
20240928140009,42.94
20240928141009,42.79
20240928142009,54.12
20240928143009,261.89
20240928144009,202.61
20240928145009,15.74
20240928150009,2.8
20240928151009,3.75
20240928152009,7.44
20240928153009,3.48
20240928154009,1.78
20240928155009,0.58
20240928160009,0.0
20240928161009,0.8
20240928162009,0.75
20240928163009,0.0
20240928164009,0.0
20240928165009,0.0
20240920090010,333.3
20240920091010,483.31
20240920092010,472.09
20240920093010,684.89
20240920094010,700.31
20240920095010,1003.85
20240920100010,774.05
20240920101010,870.54
20240920102010,831.59
20240920103010,823.9
20240920104010,926.31
20240920105010,1225.09
20240920110010,619.06
20240920111010,952.35
20240920112010,689.86
20240920113010,818.92
20240920114010,1296.45
20240920115010,1582.69
20240920120010,737.33
20240920121010,681.67
20240920122010,753.8
20240920123010,903.43
20240920124010,1026.26
20240920125010,979.09
20240920130010,937.81
20240920131010,187.57
20240920132010,537.02
20240920133010,602.38
20240920134010,432.95
20240920135010,147.43
20240920140010,962.7
20240920141010,477.68
20240920142010,157.59
20240920143010,129.41
20240920144010,146.52
20240920145010,159.46
20240920150010,80.12
20240920151010,131.72
20240920152010,152.16
20240920153010,55.33
20240920154010,71.44
20240920155010,55.22
20240920160010,70.29
20240920161010,32.89
20240920162010,98.38
20240920163010,64.07
20240920164010,36.01
20240920165010,16.44
20240928090010,175.71
20240928091010,191.65
20240928092010,346.07
20240928093010,160.62
20240928094010,368.12
20240928095010,220.16
20240928100010,230.45
20240928101010,543.63
20240928102010,844.75
20240928103010,459.58
20240928104010,307.29
20240928105010,336.44
20240928110010,411.97
20240928111010,618.18
20240928112010,799.25
20240928113010,945.99
20240928114010,790.68
20240928115010,538.74
20240928120010,700.45
20240928121010,323.43
20240928122010,505.42
20240928123010,536.58
20240928124010,450.25
20240928125010,974.19
20240928130010,406.98
20240928131010,201.33
20240928132010,312.67
20240928133010,340.65
20240928134010,269.28
20240928135010,217.26
20240928140010,107.67
20240928141010,51.01
20240928142010,193.89
20240928143010,99.92
20240928144010,157.88
20240928145010,41.7
20240928150010,3.32
20240928151010,4.51
20240928152010,9.22
20240928153010,2.72
20240928154010,2.28
20240928155010,2.98
20240928160010,0.66
20240928161010,1.64
20240928162010,2.52
20240928163010,0.53
20240928164010,0.63
20240928165010,1.21
20240919090012,208.0
20240919091012,151.22
20240919092012,267.9
20240919093012,363.11
20240919094012,319.19
20240919095012,236.35
20240919100012,845.92
20240919101012,628.56
20240919102012,921.95
20240919103012,870.43
20240919104012,582.8
20240919105012,412.02
20240919110012,767.33
20240919111012,224.78
20240919112012,299.63
20240919113012,482.94
20240919114012,952.33
20240919115012,826.18
20240919120012,633.48
20240919121012,542.79
20240919122012,647.71
20240919123012,586.02
20240919124012,801.96
20240919125012,1003.15
20240919130012,981.94
20240919131012,270.29
20240919132012,341.47
20240919133012,495.32
20240919134012,653.09
20240919135012,651.6
20240919140012,345.5
20240919141012,173.51
20240919142012,59.05
20240919143012,124.65
20240919144012,97.46
20240919145012,113.86
20240919150012,100.16
20240919151012,150.65
20240919152012,90.47
20240919153012,76.02
20240919154012,64.08
20240919155012,43.73
20240919160012,11.55
20240919161012,3.58
20240919162012,0.13
20240919163012,0.47
20240919164012,0.96
20240919165012,1.39
20240923090012,24.43
20240923091012,41.78
20240923092012,26.21
20240923093012,12.32
20240923094012,30.05
20240923095012,27.86
20240923100012,21.66
20240923101012,22.08
20240923102012,29.47
20240923103012,41.12
20240923104012,25.67
20240923105012,15.5
20240923110012,23.05
20240923111012,23.4
20240923112012,39.49
20240923113012,39.86
20240923114012,68.69
20240923115012,162.91
20240923120012,292.58
20240923121012,634.42
20240923122012,715.27
20240923123012,427.32
20240923124012,490.98
20240923125012,721.38
20240923130012,402.26
20240923131012,242.68
20240923132012,331.49
20240923133012,453.92
20240923134012,423.49
20240923135012,344.84
20240923140012,75.71
20240923141012,35.12
20240923142012,32.62
20240923143012,24.92
20240923144012,20.94
20240923145012,12.5
20240923150012,39.05
20240923151012,37.67
20240923152012,37.37
20240923153012,16.69
20240923154012,17.25
20240923155012,8.57
20240923160012,3.72
20240923161012,4.92
20240923162012,3.82
20240923163012,0.45
20240923164012,0.0
20240923165012,0.0
20241002090012,12.03
20241002091012,8.1
20241002092012,16.95
20241002093012,21.24
20241002094012,73.51
20241002095012,70.74
20241002100012,39.78
20241002101012,44.69
20241002102012,34.1
20241002103012,113.5
20241002104012,462.04
20241002105012,576.2
20241002110012,80.43
20241002111012,88.33
20241002112012,101.66
20241002113012,415.79
20241002114012,865.53
20241002115012,600.45
20241002120012,27.48
20241002121012,60.49
20241002122012,222.54
20241002123012,363.7
20241002124012,457.71
20241002125012,302.72
20241002130012,158.61
20241002131012,221.78
20241002132012,182.08
20241002133012,212.54
20241002134012,153.66
20241002135012,232.69
20241002140012,128.08
20241002141012,88.44
20241002142012,14.36
20241002143012,14.08
